Sezon;Data;Gospodarz;Gość;Wynik;Rola;Przeciwnik;Zawodnik;Minuty;Gole;Karne;Żółte;Czerwone;Status;Wejście;Zejście
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(90) Kristián Kolčák;90;0;0;1;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(15) Adam Mójta;90;0;0;0;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(10) Marek Sokołowski;90;0;0;1;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(7) Mateusz Możdżeń;90;0;0;0;0;Zszedł;0;90
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(9) Dariusz Kołodziej;0;0;0;0;0;Wszedł;90;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(6) Kōhei Katō;90;0;0;1;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(20) Mateusz Szczepaniak;90;0;0;0;0;Cały mecz;0;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(8) Jakub Kowalski;81;0;0;0;0;Zszedł;0;81
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(5) Frank Adu Kwame;9;0;0;0;0;Wszedł;81;0
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(23) Róbert Demjan;61;0;0;0;0;Zszedł;0;61
2015/2016;3 października 2015 18:00;Korona Kielce;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Korona Kielce;(27) Adam Deja;29;0;0;0;0;Wszedł;61;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(1) Emilijus Zubas;90;0;0;1;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(32) Adam Pazio;90;0;0;1;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(27) Adam Deja;90;0;0;0;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(15) Adam Mójta;90;0;0;0;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(8) Jakub Kowalski;90;0;0;0;0;Zszedł;0;90
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(17) Kamil Jonkisz;0;0;0;0;0;Wszedł;90;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(10) Marek Sokołowski;90;0;0;1;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(6) Kōhei Katō;90;0;0;0;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(7) Mateusz Możdżeń;90;1;0;0;0;Cały mecz;0;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(5) Frank Adu Kwame;54;0;0;0;0;Zszedł;0;54
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(93) Fabian Hiszpański;36;0;0;0;0;Wszedł;54;0
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(20) Mateusz Szczepaniak;90;1;0;1;0;Zszedł;0;90
2015/2016;17 października 2015 15:30;Podbeskidzie Bielsko-Biała;Piast Gliwice;2 - 2;Gospodarz;Piast Gliwice;(23) Róbert Demjan;0;0;0;1;0;Wszedł;90;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(27) Adam Deja;90;0;0;1;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(15) Adam Mójta;90;1;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(8) Jakub Kowalski;88;0;0;0;0;Zszedł;0;88
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(90) Kristián Kolčák;2;0;0;0;0;Wszedł;88;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(10) Marek Sokołowski;90;0;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(6) Kōhei Katō;59;0;0;1;0;Zszedł;0;59
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(9) Dariusz Kołodziej;31;0;0;1;0;Wszedł;59;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(20) Mateusz Szczepaniak;90;0;0;0;0;Zszedł;0;90
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(17) Kamil Jonkisz;0;0;0;0;0;Wszedł;90;0
2015/2016;26 października 2015 18:00;Górnik Zabrze;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Górnik Zabrze;(23) Róbert Demjan;90;1;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(27) Adam Deja;90;0;0;1;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(15) Adam Mójta;90;1;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(8) Jakub Kowalski;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(10) Marek Sokołowski;90;0;0;1;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(6) Kōhei Katō;56;0;0;0;0;Zszedł;0;56
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(9) Dariusz Kołodziej;34;0;0;0;0;Wszedł;56;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(20) Mateusz Szczepaniak;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 listopada 2015 20:30;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;1 - 1;Gospodarz;Jagiellonia Białystok;(23) Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(90) Kristián Kolčák;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(15) Adam Mójta;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(8) Jakub Kowalski;90;0;0;0;0;Zszedł;0;90
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(5) Frank Adu Kwame;0;0;0;0;0;Wszedł;90;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(7) Mateusz Możdżeń;90;1;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(27) Adam Deja;90;0;0;0;0;Cały mecz;0;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(20) Mateusz Szczepaniak;62;0;0;0;0;Zszedł;0;62
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(6) Kōhei Katō;28;0;0;0;0;Wszedł;62;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(10) Marek Sokołowski;71;0;0;1;0;Zszedł;0;71
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(17) Kamil Jonkisz;19;0;0;1;0;Wszedł;71;0
2015/2016;7 listopada 2015 15:30;Termalica Bruk-Bet Nieciecza;Podbeskidzie Bielsko-Biała;0 - 2;Gość;Termalica Bruk-Bet Nieciecza;(23) Róbert Demjan;90;1;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(90) Kristián Kolčák;71;0;0;0;0;Zszedł;0;71
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(5) Frank Adu Kwame;19;0;0;0;0;Wszedł;71;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(15) Adam Mójta;90;0;0;1;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(8) Jakub Kowalski;84;0;0;0;0;Zszedł;0;84
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(17) Kamil Jonkisz;6;0;0;0;0;Wszedł;84;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(27) Adam Deja;90;0;0;1;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(6) Kōhei Katō;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(20) Mateusz Szczepaniak;90;0;0;0;0;Cały mecz;0;0
2015/2016;22 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;1 - 2;Gospodarz;Zagłębie Lubin;(23) Róbert Demjan;90;1;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(32) Adam Pazio;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(90) Kristián Kolčák;90;0;0;0;1;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(15) Adam Mójta;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(8) Jakub Kowalski;90;0;0;0;0;Zszedł;0;90
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(9) Dariusz Kołodziej;0;0;0;0;0;Wszedł;90;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(27) Adam Deja;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(20) Mateusz Szczepaniak;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(6) Kōhei Katō;90;0;0;0;0;Cały mecz;0;0
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(23) Róbert Demjan;66;1;0;0;0;Zszedł;0;66
2015/2016;29 listopada 2015 15:30;Podbeskidzie Bielsko-Biała;Legia Warszawa;2 - 2;Gospodarz;Legia Warszawa;(17) Kamil Jonkisz;24;0;0;0;0;Wszedł;66;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(32) Adam Pazio;70;0;0;1;0;Zszedł;0;70
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(93) Fabian Hiszpański;20;0;0;1;0;Wszedł;70;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(4) Gracjan Horoszkiewicz;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(15) Adam Mójta;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(8) Jakub Kowalski;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(27) Adam Deja;90;0;0;1;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(20) Mateusz Szczepaniak;90;1;0;0;0;Cały mecz;0;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(6) Kōhei Katō;83;0;0;0;0;Zszedł;0;83
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(17) Kamil Jonkisz;7;0;0;0;0;Wszedł;83;0
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(23) Róbert Demjan;80;0;0;0;0;Zszedł;0;80
2015/2016;2 grudnia 2015 20:30;Cracovia;Podbeskidzie Bielsko-Biała;4 - 1;Gość;Cracovia;(94) Sebastian Bartlewski;10;0;0;0;0;Wszedł;80;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(32) Adam Pazio;90;0;0;1;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(92) Celestine Lazarus;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(5) Frank Adu Kwame;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(20) Mateusz Szczepaniak;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(6) Kōhei Katō;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(9) Dariusz Kołodziej;90;1;1;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(8) Jakub Kowalski;70;0;0;0;0;Zszedł;0;70
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(17) Kamil Jonkisz;20;0;0;0;0;Wszedł;70;0
2015/2016;5 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Ruch Chorzów;1 - 1;Gospodarz;Ruch Chorzów;(23) Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(10) Marek Sokołowski;90;0;0;1;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(92) Celestine Lazarus;54;0;0;1;0;Zszedł;0;54
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(23) Róbert Demjan;36;0;0;1;0;Wszedł;54;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(3) Krystian Nowak;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(15) Adam Mójta;90;0;0;1;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(8) Jakub Kowalski;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(9) Dariusz Kołodziej;61;0;0;0;0;Zszedł;0;61
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(5) Frank Adu Kwame;29;0;0;0;0;Wszedł;61;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(27) Adam Deja;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(7) Mateusz Możdżeń;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(6) Kōhei Katō;90;0;0;0;0;Cały mecz;0;0
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(20) Mateusz Szczepaniak;82;0;0;0;0;Zszedł;0;82
2015/2016;12 grudnia 2015 15:30;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Pogoń Szczecin;(17) Kamil Jonkisz;8;0;0;0;0;Wszedł;82;0
2015/2016;21 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Śląsk Wrocław;0 - 1;Gospodarz;Śląsk Wrocław;(1) Emilijus Zubas;90;0;0;0;0;Cały mecz;0;0
2015/2016;21 grudnia 2015 18:00;Podbeskidzie Bielsko-Biała;Śląsk Wrocław;0 - 1;Gospodarz;Śląsk Wrocław;(32) Adam Pazio;84;0;0;0;0;Zszedł;0;84
